source_id,path,sha256,bytes,classification,feature_ids,disposition,reason
COMFY-CLI-SOURCE-12D83696CA6D,comfy_cli/command/generate/spec.py,9e60bce0a0d5ead5554577e866a07fa0246364df4c60a470fb33cb4b23f6146b,16972,production,COMFY-CLI-EXT-9A5097BFAA2F | COMFY-CLI-FORMAT-C40810B94E5A | COMFY-CLI-MODULE-12D83696CA6D | COMFY-CLI-PARTNER-074FD87F895F | COMFY-CLI-PARTNER-094F55FCED25 | COMFY-CLI-PARTNER-099B642FBC87 | COMFY-CLI-PARTNER-110AC545F83A | COMFY-CLI-PARTNER-1189E6C34CBA | COMFY-CLI-PARTNER-121DCE5A94E9 | COMFY-CLI-PARTNER-14712CBEDC0B | COMFY-CLI-PARTNER-1CAFC8E54753 | COMFY-CLI-PARTNER-2323F4D53A0A | COMFY-CLI-PARTNER-23D086919EA9 | COMFY-CLI-PARTNER-3780D6B5F505 | COMFY-CLI-PARTNER-3947CEB96543 | COMFY-CLI-PARTNER-3D6FF8067E6B | COMFY-CLI-PARTNER-3F42F86618C9 | COMFY-CLI-PARTNER-4122A3657026 | COMFY-CLI-PARTNER-44BC4E0D5538 | COMFY-CLI-PARTNER-45326BB524CC | COMFY-CLI-PARTNER-460021C14421 | COMFY-CLI-PARTNER-46CD2A3AA518 | COMFY-CLI-PARTNER-46E3C3039C84 | COMFY-CLI-PARTNER-479E3EDD7269 | COMFY-CLI-PARTNER-47DB3ADB6FAD | COMFY-CLI-PARTNER-56AE49171913 | COMFY-CLI-PARTNER-56E6859D30BD | COMFY-CLI-PARTNER-5970265E85B0 | COMFY-CLI-PARTNER-65A718DE9CD3 | COMFY-CLI-PARTNER-65EF085669D1 | COMFY-CLI-PARTNER-69CBE08EB13E | COMFY-CLI-PARTNER-69E3E8D2C577 | COMFY-CLI-PARTNER-803100619E08 | COMFY-CLI-PARTNER-8287FE3DED41 | COMFY-CLI-PARTNER-96173EA4AB77 | COMFY-CLI-PARTNER-9918C19D5B56 | COMFY-CLI-PARTNER-9920C07A3009 | COMFY-CLI-PARTNER-A0C6FA69DF88 | COMFY-CLI-PARTNER-B36CC3A32D92 | COMFY-CLI-PARTNER-B87F69F3C1D3 | COMFY-CLI-PARTNER-BBC080B9C5DE | COMFY-CLI-PARTNER-BC3C90F74FC2 | COMFY-CLI-PARTNER-BEE604328E0D | COMFY-CLI-PARTNER-C1F0748024F0 | COMFY-CLI-PARTNER-C71D49EB0AEA | COMFY-CLI-PARTNER-C785AD616235 | COMFY-CLI-PARTNER-CEA107B07007 | COMFY-CLI-PARTNER-CED00736D426 | COMFY-CLI-PARTNER-DCA31FC70DDA | COMFY-CLI-PARTNER-DED4FE51448C | COMFY-CLI-PARTNER-F0E877E107C3 | COMFY-CLI-PARTNER-F29CA43B8BEA | COMFY-CLI-PARTNER-F34E690960E7 | COMFY-CLI-PARTNER-F73C77108C11 | COMFY-CLI-PARTNER-FC22F25052B0,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-8F66670477CB,comfy_cli/command/generate/spec/openapi.yml,2b07cdec42fc7752c9086f708c0c054cebe1641a887078113bac95c84e9a410e,1043938,production,COMFY-CLI-PARTNER-074FD87F895F | COMFY-CLI-PARTNER-094F55FCED25 | COMFY-CLI-PARTNER-099B642FBC87 | COMFY-CLI-PARTNER-110AC545F83A | COMFY-CLI-PARTNER-1189E6C34CBA | COMFY-CLI-PARTNER-121DCE5A94E9 | COMFY-CLI-PARTNER-14712CBEDC0B | COMFY-CLI-PARTNER-1CAFC8E54753 | COMFY-CLI-PARTNER-2323F4D53A0A | COMFY-CLI-PARTNER-23D086919EA9 | COMFY-CLI-PARTNER-3780D6B5F505 | COMFY-CLI-PARTNER-3947CEB96543 | COMFY-CLI-PARTNER-3D6FF8067E6B | COMFY-CLI-PARTNER-3F42F86618C9 | COMFY-CLI-PARTNER-4122A3657026 | COMFY-CLI-PARTNER-44BC4E0D5538 | COMFY-CLI-PARTNER-45326BB524CC | COMFY-CLI-PARTNER-460021C14421 | COMFY-CLI-PARTNER-46CD2A3AA518 | COMFY-CLI-PARTNER-46E3C3039C84 | COMFY-CLI-PARTNER-479E3EDD7269 | COMFY-CLI-PARTNER-47DB3ADB6FAD | COMFY-CLI-PARTNER-56AE49171913 | COMFY-CLI-PARTNER-56E6859D30BD | COMFY-CLI-PARTNER-5970265E85B0 | COMFY-CLI-PARTNER-65A718DE9CD3 | COMFY-CLI-PARTNER-65EF085669D1 | COMFY-CLI-PARTNER-69CBE08EB13E | COMFY-CLI-PARTNER-69E3E8D2C577 | COMFY-CLI-PARTNER-803100619E08 | COMFY-CLI-PARTNER-8287FE3DED41 | COMFY-CLI-PARTNER-96173EA4AB77 | COMFY-CLI-PARTNER-9918C19D5B56 | COMFY-CLI-PARTNER-9920C07A3009 | COMFY-CLI-PARTNER-A0C6FA69DF88 | COMFY-CLI-PARTNER-B36CC3A32D92 | COMFY-CLI-PARTNER-B87F69F3C1D3 | COMFY-CLI-PARTNER-BBC080B9C5DE | COMFY-CLI-PARTNER-BC3C90F74FC2 | COMFY-CLI-PARTNER-BEE604328E0D | COMFY-CLI-PARTNER-C1F0748024F0 | COMFY-CLI-PARTNER-C71D49EB0AEA | COMFY-CLI-PARTNER-C785AD616235 | COMFY-CLI-PARTNER-CEA107B07007 | COMFY-CLI-PARTNER-CED00736D426 | COMFY-CLI-PARTNER-DCA31FC70DDA | COMFY-CLI-PARTNER-DED4FE51448C | COMFY-CLI-PARTNER-F0E877E107C3 | COMFY-CLI-PARTNER-F29CA43B8BEA | COMFY-CLI-PARTNER-F34E690960E7 | COMFY-CLI-PARTNER-F73C77108C11 | COMFY-CLI-PARTNER-FC22F25052B0,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-7040B1CB712C,comfy_cli/command/generate/upload.py,8fab30262539a5cefd3f9c6e902994c3562098d4e9700efb46727b0a51c2d247,5323,production,COMFY-CLI-MODULE-7040B1CB712C,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-DEF317D1CFDE,comfy_cli/command/github/pr_info.py,eff126eb63d509a1a5a513eb3aa382aae801832ddda3c5a1a89bd66b4e8acd2a,313,production,COMFY-CLI-MODULE-DEF317D1CFDE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-AB664CEF0712,comfy_cli/command/install.py,cd86c4877c1d290ccd67c1d8ef21b133c712e1190f8f8088f580987983dbd253,40382,production,COMFY-CLI-ENV-D29E33C33D87 | COMFY-CLI-EXT-BC2ABAE58D3F | COMFY-CLI-LIFECYCLE-8670E3F14E73 | COMFY-CLI-MODULE-AB664CEF0712,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-FB093344A7D6,comfy_cli/command/job_watcher.py,4da12b70be186a454d756c5d3853da4afeed21c28c67e56bcfc792bdb03e57c8,11441,production,COMFY-CLI-CMD-9E2B6163BDC2 | COMFY-CLI-LIFECYCLE-2F52A62678B3 | COMFY-CLI-LIFECYCLE-9778AAF354AC | COMFY-CLI-MODULE-FB093344A7D6 | COMFY-CLI-PARAM-13507D249BE8 | COMFY-CLI-PARAM-89115BF2AD35 | COMFY-CLI-PARAM-91B33FE10387 | COMFY-CLI-PARAM-BD998C60DE9E | COMFY-CLI-PARAM-C4B5A78B4BDC,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-FC51A4EC2BAC,comfy_cli/command/jobs.py,1e30794ec29f52f9bf750aac5e920e97f7197b3b9481915fd66eeb774c83e87f,61273,production,COMFY-CLI-CMD-0210446D9C2D | COMFY-CLI-CMD-0DCAB9115E78 | COMFY-CLI-CMD-7EB26619F524 | COMFY-CLI-CMD-CE8B0C60703F | COMFY-CLI-CMD-D5C6B6A5304A | COMFY-CLI-CONFIG-880F8D185C23 | COMFY-CLI-LIFECYCLE-228CF926B099 | COMFY-CLI-LIFECYCLE-3CE68F9C8D5B | COMFY-CLI-LIFECYCLE-F70343CDC5A2 | COMFY-CLI-MODULE-FC51A4EC2BAC | COMFY-CLI-PARAM-088F8F99BEF8 | COMFY-CLI-PARAM-0F585B64F4D6 | COMFY-CLI-PARAM-185FFE43BB58 | COMFY-CLI-PARAM-1B228F46EF39 | COMFY-CLI-PARAM-1D3E1132A043 | COMFY-CLI-PARAM-21BC9F1C2B8D | COMFY-CLI-PARAM-248723895467 | COMFY-CLI-PARAM-2D191476A496 | COMFY-CLI-PARAM-3D371E5EE1F0 | COMFY-CLI-PARAM-4735D3F389C8 | COMFY-CLI-PARAM-488AB788F528 | COMFY-CLI-PARAM-4AD1B60F67E1 | COMFY-CLI-PARAM-500079B3E5D5 | COMFY-CLI-PARAM-57CA7CFED472 | COMFY-CLI-PARAM-77F572B62902 | COMFY-CLI-PARAM-7B98B347E8AF | COMFY-CLI-PARAM-853E673C63A5 | COMFY-CLI-PARAM-898530CE1285 | COMFY-CLI-PARAM-8DE4EBBA87FA | COMFY-CLI-PARAM-901116B39D44 | COMFY-CLI-PARAM-A980D911EF3E | COMFY-CLI-PARAM-A9B407BC2CCA | COMFY-CLI-PARAM-B7BB5CE42B15 | COMFY-CLI-PARAM-B7D51DEBB26A | COMFY-CLI-PARAM-C0F23F01A6DD | COMFY-CLI-PARAM-C6E7C43532AB | COMFY-CLI-PARAM-EA4C50CDEA79 | COMFY-CLI-PARAM-F658124CA2A4 | COMFY-CLI-PARAM-F6FAD6008475,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-744C4AF80AD2,comfy_cli/command/launch.py,12b5ae453fb8b97ab2a121ece168695b8533a3ba61835a66f2a729837970ffcb,20424,production,COMFY-CLI-CONFIG-17EF88A615B3 | COMFY-CLI-ENV-06F3863CF54E | COMFY-CLI-ENV-7672EA7C8B5F | COMFY-CLI-ENV-B4E7CEDA24A2 | COMFY-CLI-FORMAT-2EA05906E746 | COMFY-CLI-LIFECYCLE-30E4F7A3526C | COMFY-CLI-LIFECYCLE-5F44B79F5466 | COMFY-CLI-LIFECYCLE-EC21C3AA7081 | COMFY-CLI-MODULE-744C4AF80AD2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5A6F5070E623,comfy_cli/command/models/models.py,256d6c353cedb80d97d32992874b4e3793c3e7cd29f7fd2439546a6f4fb31ef5,18086,production,COMFY-CLI-CMD-2F3265AA0BF5 | COMFY-CLI-CMD-73E7FD254830 | COMFY-CLI-CMD-AA2ACE85EF11 | COMFY-CLI-CONFIG-66C9DE65E4DA | COMFY-CLI-CONFIG-E33BB3341560 | COMFY-CLI-ENV-94F0AFA35DFB | COMFY-CLI-ENV-F018523047B9 | COMFY-CLI-MODULE-5A6F5070E623 | COMFY-CLI-PARAM-07847BCF24AB | COMFY-CLI-PARAM-10DD8BD87236 | COMFY-CLI-PARAM-2D2F1DC313C7 | COMFY-CLI-PARAM-489C93BA2E49 | COMFY-CLI-PARAM-7743FC47014B | COMFY-CLI-PARAM-7E002E270089 | COMFY-CLI-PARAM-840A33C63C89 | COMFY-CLI-PARAM-B2FF5729D43E | COMFY-CLI-PARAM-B72935155965 | COMFY-CLI-PARAM-CD5E815819EF,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-A9C6A4F6400A,comfy_cli/command/models/search.py,cabd3c2d07e596cead5fad1ba88a70c6833550271d3b9e190dc7a1dd5d3fbc3f,24188,production,COMFY-CLI-CMD-33F9DE2059B6 | COMFY-CLI-CMD-5434AE46FE8E | COMFY-CLI-CMD-9784AD26C3AE | COMFY-CLI-CMD-EC1B2AD720A3 | COMFY-CLI-MODULE-A9C6A4F6400A | COMFY-CLI-PARAM-08FC1E929AEB | COMFY-CLI-PARAM-1BC72DCE2AD0 | COMFY-CLI-PARAM-3C0B4675CF81 | COMFY-CLI-PARAM-45002A459965 | COMFY-CLI-PARAM-70DCB4F0E75D | COMFY-CLI-PARAM-897786B7F7E9 | COMFY-CLI-PARAM-9F162D7FB66E | COMFY-CLI-PARAM-C856E0871880 | COMFY-CLI-PARAM-E41C5EF66037 | COMFY-CLI-PARAM-E991F17C8C2C | COMFY-CLI-PARAM-EB554A6C2D24,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-E2F07BCA1194,comfy_cli/command/nodes.py,0a727615ac171f9c3b70c6ca634a10b4d35b773f8bae7ba102cb06b6cdd59e7b,31351,production,COMFY-CLI-CMD-1C66FC17833A | COMFY-CLI-CMD-61082A1E880E | COMFY-CLI-CMD-68524CB91542 | COMFY-CLI-CMD-6B71426FB7AB | COMFY-CLI-CMD-77C5CD9DED55 | COMFY-CLI-CMD-79FEB8E7B040 | COMFY-CLI-CMD-966ABB06F512 | COMFY-CLI-CMD-F3D36B5113AA | COMFY-CLI-CMD-FDE462C15022 | COMFY-CLI-MODULE-E2F07BCA1194 | COMFY-CLI-PARAM-01A379E8F076 | COMFY-CLI-PARAM-03BBACD3E36A | COMFY-CLI-PARAM-07A9787C0BDE | COMFY-CLI-PARAM-0C94A7B05485 | COMFY-CLI-PARAM-0EA4868B2C11 | COMFY-CLI-PARAM-1243DB9F1A73 | COMFY-CLI-PARAM-14332250CB0A | COMFY-CLI-PARAM-1495A6817E66 | COMFY-CLI-PARAM-226809FFC591 | COMFY-CLI-PARAM-27E9B6E5E810 | COMFY-CLI-PARAM-3108CD6DA22D | COMFY-CLI-PARAM-375518C09D77 | COMFY-CLI-PARAM-3EC846820268 | COMFY-CLI-PARAM-3FE418A921D7 | COMFY-CLI-PARAM-40EF23A300F1 | COMFY-CLI-PARAM-431EDDC99217 | COMFY-CLI-PARAM-459F6FF5F684 | COMFY-CLI-PARAM-4850B3D5F44E | COMFY-CLI-PARAM-4A8471582A4C | COMFY-CLI-PARAM-4A8AD6F4F600 | COMFY-CLI-PARAM-4B836519E9A6 | COMFY-CLI-PARAM-53F490FD8D85 | COMFY-CLI-PARAM-5A3DA5B12CD6 | COMFY-CLI-PARAM-5B9EDA99D565 | COMFY-CLI-PARAM-5C0A6C469EFF | COMFY-CLI-PARAM-6766226068AC | COMFY-CLI-PARAM-6A8B62BB264C | COMFY-CLI-PARAM-7D8163981E78 | COMFY-CLI-PARAM-7E3E817914F8 | COMFY-CLI-PARAM-7ECF1ABC8FE0 | COMFY-CLI-PARAM-86BFBEAE5BAF | COMFY-CLI-PARAM-894C7CED91BB | COMFY-CLI-PARAM-89818D07AEFB | COMFY-CLI-PARAM-89D6CB3F0E85 | COMFY-CLI-PARAM-9633678EC35D | COMFY-CLI-PARAM-964598F2674C | COMFY-CLI-PARAM-9CBCD513947F | COMFY-CLI-PARAM-A8C8FBAFA324 | COMFY-CLI-PARAM-AB52E145479F | COMFY-CLI-PARAM-AE3EF93F6DC9 | COMFY-CLI-PARAM-B2BA0D513335 | COMFY-CLI-PARAM-C19C148AF618 | COMFY-CLI-PARAM-C2ED7DBA87FD | COMFY-CLI-PARAM-C434622A071D | COMFY-CLI-PARAM-D52754874AAE | COMFY-CLI-PARAM-D7104B8F58CB | COMFY-CLI-PARAM-DB059A4E1422 | COMFY-CLI-PARAM-E72548B234B0 | COMFY-CLI-PARAM-E987F5718843 | COMFY-CLI-PARAM-EFB9F5B48FA6 | COMFY-CLI-PARAM-F01E37E095C2 | COMFY-CLI-PARAM-F132E81BFEFB | COMFY-CLI-PARAM-F1EA70DBC1D6 | COMFY-CLI-PARAM-F28D65B00A19 | COMFY-CLI-PARAM-F3C052B5CBC1 | COMFY-CLI-PARAM-F3C117B2DAD4 | COMFY-CLI-PARAM-F40A771E3757 | COMFY-CLI-PARAM-F4618ABFF326,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-0E63D2257AB6,comfy_cli/command/pr_command.py,e9b71175dff2da2a7f90b9a5cb4e5a3d94b6786395ec1b605f1655f13a0698de,2802,production,COMFY-CLI-CMD-2A6E5279272F | COMFY-CLI-CMD-5C1B634D5D4D | COMFY-CLI-MODULE-0E63D2257AB6 | COMFY-CLI-PARAM-497F71E21FCB | COMFY-CLI-PARAM-625DFB20272F,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-B13BDD8A71E9,comfy_cli/command/preview.py,2fd33085b391e23119d9bea9cddb4aaf02f6db4221ca4cb874dcb4f35d538394,7852,production,COMFY-CLI-CMD-FBD35E2977D0 | COMFY-CLI-FORMAT-6AC6057FD7DD | COMFY-CLI-MODULE-B13BDD8A71E9 | COMFY-CLI-PARAM-08F00279BD02 | COMFY-CLI-PARAM-0E4F98C714A4 | COMFY-CLI-PARAM-4A66EE483FB9 | COMFY-CLI-PARAM-C574220E9782,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-CA064765F3F3,comfy_cli/command/project.py,875c15f3fb2db020464342d5b5fe8357f995736e1cceb73e77c5d6a64f18e4ef,13549,production,COMFY-CLI-CMD-2372F81B0A51 | COMFY-CLI-CMD-5C260CD890F9 | COMFY-CLI-CMD-9C49EFCBA129 | COMFY-CLI-MODULE-CA064765F3F3 | COMFY-CLI-PARAM-39C502B12BBE | COMFY-CLI-PARAM-8ED17222B839 | COMFY-CLI-PARAM-B4BA4A338BF6,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C9ADF35359AD,comfy_cli/command/run/__init__.py,198235ede4867408a29a6973db481be6aaf1200e79ce7fc7aa674c8c0b563d12,35721,production,COMFY-CLI-LIFECYCLE-589EB309F046 | COMFY-CLI-MODULE-C9ADF35359AD,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-D3866928C5F1,comfy_cli/command/run/credentials.py,44e579f4b5f1a5dd60cc35fb27ff2a9b7dda08ae8ee07d0718cca4f277ef815c,1492,production,COMFY-CLI-MODULE-D3866928C5F1,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C09855A90043,comfy_cli/command/run/execution.py,a40e22e5b8a16c7b8de4a20d2bb45ac616023a04535825d295e489acfba6133b,23854,production,COMFY-CLI-MODULE-C09855A90043,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-A32BF4AF8E58,comfy_cli/command/run/loader.py,73140f7d303dd007e8e3bb0181fd7e5aa106caa759e5e1b2fd535c8e9944e974,4439,production,COMFY-CLI-FORMAT-DA54199E1462 | COMFY-CLI-MODULE-A32BF4AF8E58,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-0A215D6AE8D2,comfy_cli/command/run/preflight.py,fcbc59a43da8c228b52ed05f0f75bc0ab5c37f77e7ef5bfa532dfad28601d9bd,6367,production,COMFY-CLI-MODULE-0A215D6AE8D2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-8FA3FC78EF8B,comfy_cli/command/run/watcher.py,53fe097e483a706f11ad8f0c0a2b8c8ced0cc05d5d8e8548dcceafd68e2b38fd,3741,production,COMFY-CLI-LIFECYCLE-EA278D52DF0F | COMFY-CLI-MODULE-8FA3FC78EF8B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-526B542EBAB7,comfy_cli/command/run_cli.py,ef50bc0b602e58ec9b11cf462beae09df701143e493a1a3af4cae56d3a540063,21208,production,COMFY-CLI-MODULE-526B542EBAB7,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C614940ED81D,comfy_cli/command/setup.py,b6d5438d3f8994925f538683c600593f7aaedbbb563885549600d011ea03986c,22420,production,COMFY-CLI-LIFECYCLE-BBB9B458FCD4 | COMFY-CLI-MODULE-C614940ED81D,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-4C74A4E5E0C6,comfy_cli/command/templates.py,bd36d985064578ccc22497e9aabcce1afc991925ff3afb3481e2d331c7e7d8b6,19314,production,COMFY-CLI-CMD-456CCBC5E29E | COMFY-CLI-CMD-5336FA460FC1 | COMFY-CLI-CMD-7AF6D68A98BB | COMFY-CLI-CMD-899FF535A207 | COMFY-CLI-ENV-992F427606D0 | COMFY-CLI-FORMAT-97D413B1AEF4 | COMFY-CLI-LIFECYCLE-0F21D750CF80 | COMFY-CLI-MODULE-4C74A4E5E0C6 | COMFY-CLI-PARAM-0E35E443B406 | COMFY-CLI-PARAM-17AFFB7DED64 | COMFY-CLI-PARAM-201666771E6F | COMFY-CLI-PARAM-220F417A9B5E | COMFY-CLI-PARAM-56C5ECA0E5D9 | COMFY-CLI-PARAM-5CDB42BE08F3 | COMFY-CLI-PARAM-6BE950559AF5 | COMFY-CLI-PARAM-6D87B5A172F8 | COMFY-CLI-PARAM-84A98B72D8DE | COMFY-CLI-PARAM-85929AB9BAB4 | COMFY-CLI-PARAM-8A152B1C668E | COMFY-CLI-PARAM-8DDE61591859 | COMFY-CLI-PARAM-AC46CE9AC228 | COMFY-CLI-PARAM-B1583F37C76F | COMFY-CLI-PARAM-CA3117D88F71 | COMFY-CLI-PARAM-E065E94188DB | COMFY-CLI-PARAM-EB19EF37CD09,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-099AC6F5969C,comfy_cli/command/transfer.py,75927f13baf4581b525620fb92200d44c2ad0af5be5289516a7294e54903ec41,28010,production,COMFY-CLI-CONFIG-93018DDB3771 | COMFY-CLI-FORMAT-7C087615FE88 | COMFY-CLI-MODULE-099AC6F5969C,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-13C89E92C2F3,comfy_cli/command/workflow.py,0c8fb219c06c0eb259705a92ff7e43eff772b00c4cb57befb76cd60fcc664198,46027,production,COMFY-CLI-CMD-4742AFC0FB69 | COMFY-CLI-CMD-58BE2604E2D0 | COMFY-CLI-CMD-73CE11F8C80F | COMFY-CLI-CMD-78E739672C50 | COMFY-CLI-CMD-A1CC17F932B8 | COMFY-CLI-CMD-E47F1FD666C5 | COMFY-CLI-CMD-EF6E4E653866 | COMFY-CLI-MODULE-13C89E92C2F3 | COMFY-CLI-PARAM-02B1EC411846 | COMFY-CLI-PARAM-09146DD0FCF6 | COMFY-CLI-PARAM-1C499224BB77 | COMFY-CLI-PARAM-2682388AFD70 | COMFY-CLI-PARAM-306639F608A9 | COMFY-CLI-PARAM-378D20152F1B | COMFY-CLI-PARAM-3894EA1FBA7C | COMFY-CLI-PARAM-50E98CF60603 | COMFY-CLI-PARAM-60B106273C20 | COMFY-CLI-PARAM-6C1116978124 | COMFY-CLI-PARAM-7E2D369A84EE | COMFY-CLI-PARAM-7E8E79469BF8 | COMFY-CLI-PARAM-832957AF1E75 | COMFY-CLI-PARAM-8AEE7FF0A612 | COMFY-CLI-PARAM-A17AD313D8F6 | COMFY-CLI-PARAM-A40D2EF2732E | COMFY-CLI-PARAM-B2085DD6D257 | COMFY-CLI-PARAM-B2546FC380E2 | COMFY-CLI-PARAM-B77BEFF195D8 | COMFY-CLI-PARAM-C66AFA889CBB | COMFY-CLI-PARAM-CB676BB9C6B1 | COMFY-CLI-PARAM-D0691B5451CC | COMFY-CLI-PARAM-D7A33CB9E8D9 | COMFY-CLI-PARAM-D87E53439CFC | COMFY-CLI-PARAM-D917165BC2A7 | COMFY-CLI-PARAM-E05CAE1172D6 | COMFY-CLI-PARAM-E2392514F750 | COMFY-CLI-PARAM-E5A85064FF89 | COMFY-CLI-PARAM-EC73A650CA71 | COMFY-CLI-PARAM-EE403114F6E4 | COMFY-CLI-PARAM-F9CCFD60C241,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-3729648E6E09,comfy_cli/command/workflow_fragments.py,2ac313277fe6f3fb6b476a594700113db6276a1319c11301ecea41522c3636c5,20663,production,COMFY-CLI-CMD-6A89790B1CAF | COMFY-CLI-CMD-CC26004346FB | COMFY-CLI-CMD-DAA4CD510B4C | COMFY-CLI-CMD-F0B4EF4496B8 | COMFY-CLI-CMD-F3383A93A6AC | COMFY-CLI-FORMAT-901E54FEE54E | COMFY-CLI-MODULE-3729648E6E09 | COMFY-CLI-PARAM-1E8C8B43462A | COMFY-CLI-PARAM-26729B7673C6 | COMFY-CLI-PARAM-38A2C73403A0 | COMFY-CLI-PARAM-41BAD7A7A540 | COMFY-CLI-PARAM-43BDF55F01AC | COMFY-CLI-PARAM-5B61649043BB | COMFY-CLI-PARAM-627F4278B3DA | COMFY-CLI-PARAM-6B5752F35108 | COMFY-CLI-PARAM-7869D61C13E1 | COMFY-CLI-PARAM-865976FBD808 | COMFY-CLI-PARAM-8EB3006703C4 | COMFY-CLI-PARAM-C6F4C088ED0F | COMFY-CLI-PARAM-CF9A21EF2F6F | COMFY-CLI-PARAM-D36DA5567CCB | COMFY-CLI-PARAM-E81A6832CD68,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-F8EE221CC329,comfy_cli/config_manager.py,4dc920ea52d9e07fdbaa09f19c3870041db350ff7c98283d3acb995b9a1ff285,7292,production,COMFY-CLI-FORMAT-9E5635778A93 | COMFY-CLI-LIFECYCLE-AB52CBC9FEAB | COMFY-CLI-MODULE-F8EE221CC329,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C6188FFEB3A3,comfy_cli/constants.py,4ac3ed307c4dba3d0fb4d7642f8911d1b8d0078c5fb92dd499444b493613d94f,3823,production,COMFY-CLI-CONFIG-0BE82D35F936 | COMFY-CLI-CONFIG-78DD2AA0B903 | COMFY-CLI-CONFIG-7BDE768B330B | COMFY-CLI-CONFIG-DA7A84C972EE | COMFY-CLI-CONFIG-F89D6B696045 | COMFY-CLI-ENV-0349CCD441B3 | COMFY-CLI-ENV-E77EB4E80765 | COMFY-CLI-FORMAT-3F6FF9E8323E | COMFY-CLI-FORMAT-5BEE0EF19C30 | COMFY-CLI-MODULE-C6188FFEB3A3,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-11E4F5EA613E,comfy_cli/cql/__init__.py,5e19d126f6568d47630e03e04a681d2b788fe7dd7bf27aa265447b80aa494333,304,production,COMFY-CLI-MODULE-11E4F5EA613E,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-D082278D4563,comfy_cli/cql/_net.py,b517c4c5f1b215c778e33f043d5d00ae7943b318b6c0ca613eafc8ef9e9e5478,979,production,COMFY-CLI-MODULE-D082278D4563,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EC942FBA225C,comfy_cli/cql/data/__init__.py,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1,production,COMFY-CLI-MODULE-EC942FBA225C,mapped,Mapped to the listed stable feature/module/test identifiers.
