contract_id,kind,source_path,source_symbol,source_ordinal,source_sha256,symbol_sha256,native_owner,implementation_task,validation_surface,disposition,current_zed_status,zed_evidence,validation_artifact_sha256,closure_artifact
conditioning-conditioning-value-conds-condregular-505e5b9e,conditioning_value,projects/comfy/ComfyUI/comfy/conds.py,CONDRegular,0,72058e9a22c972a9c875819e59d432d30d367fd2f7092ee6c6c45e5a60c959b0,70f51fcbaab53483c4021fb14beaba441ad619dfed7e98ae9cb8572b00d43b59,comfy_model::conditioning,comfy-parity-conditioning-value-foundation,comfy_model::conditioning::tests,native_rust,equivalent,Owning task is complete with durable validation evidence for native_rust; VAL-CONDITIONING-001 artifact target/comfy-parity/val-conditioning-001.json has exact task and contract coverage with SHA-256 a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e.,a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e,VAL-CONDITIONING-001
conditioning-vae-architecture-sd-comfy-ldm-genmo-vae-model-videovae-b1621cfc,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.genmo.vae.model.VideoVAE@L641,39,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,29e621ac86938427288a76fc1fc4a2e58dd9e38fb8ad0e806d974f7cb3eb8f5f,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-lightricks-vae-causal-video-autoencoder-videovae-238bf43d,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.lightricks.vae.causal_video_autoencoder.VideoVAE@L663,40,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,9cfb7b620bad7415465dc2d711362ef2b45a2685b3cfd7065d556ced35c3f6a9,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-autoencodingengine-d7c8a707,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.AutoencodingEngine@L684,41,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,8b3f9d20b33313067de2fc7d2406f056cb8c688ca957e8539cf75fe521a7bf39,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-cogvideo-vae-autoencoderklcogvideox-18fb0b1a,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.cogvideo.vae.AutoencoderKLCogVideoX@L697,42,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,d22e675608302816ccb703a19f002889b55003e740b8ca55d2bfc743abfd0b61,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-autoencoderkl-153e7ff2,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.AutoencoderKL@L711,43,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,b2ab9fbf5e3708eead028912a4a83c124042d0ecbcded776cbc8a1b512a726e0,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-cosmos-vae-causalcontinuousvideotokenizer-ba589e82,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.cosmos.vae.CausalContinuousVideoTokenizer@L725,44,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,a75e9342a4e9867f70ce848182b57689b4cc2ca3ceb190764ca961a5dd480213,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-wan-vae2-2-wanvae-69fa166b,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.wan.vae2_2.WanVAE@L739,45,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,7cbda0922cba7ae5d5814f80481940c2bc9fb3f7e3fef9b5e7f18cba207d9ddf,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-wan-vae-wanvae-ce05ff38,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.wan.vae.WanVAE@L755,46,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,78e4658e122869ac51a4616ce3914d5ee6767b6fc428ae22f4e91904f1d44dc6,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-hunyuan3d-vae-shapevae-e9c6b443,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.hunyuan3d.vae.ShapeVAE@L780,47,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,167797c19d911e59a31ed2368c81631694987b70311e6540e04cba8486cf9a4a,comfy_model::vae,comfy-parity-vae-structured-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-ace-vae-music-dcae-pipeline-musicdcae-adb8d824,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.ace.vae.music_dcae_pipeline.MusicDCAE@L785,48,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,69bc96b1fdab01ff9163059dd1431e7897d8f672588d1a30b0b053e4feed4c40,comfy_model::vae,comfy-parity-vae-audio-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-pixel-space-convert-pixelspaceconversionvae-3ec12255,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.pixel_space_convert.PixelspaceConversionVAE@L800,49,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,93486c85cabde1276f74faf289fd8fae6d2faad4a6cb13a64cb2ffe095210f9d,comfy_model::vae,comfy-parity-vae-image-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-mmaudio-vae-autoencoder-audioautoencoder-929e9c62,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.mmaudio.vae.autoencoder.AudioAutoencoder@L816,50,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,49884bb3c22096d4a64ee4d4d348258ad09f89bc73990e958fec6eb85377b017,comfy_model::vae,comfy-parity-vae-audio-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-taesd-taehv-taehv-4688008a,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.taesd.taehv.TAEHV@L836,51,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,b3d2a3ce00e67fde1ba3a60cf91c7e8fd1bd6b5d8a625d68ac1d49405f9eb4cf,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-taesd-taehv-taehv-baed411e,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.taesd.taehv.TAEHV@L841,52,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,1f4e347f5ad943ddfe816bb62a08c2e52b842014e3b97620b367cfeef60b7a28,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-taesd-taehv-taehv-ff3688fd,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.taesd.taehv.TAEHV@L848,53,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,5eaa592c4d0c0c8c3b1e7febfd6be1802e0556d373b36f8499f5402ed2e4a951,comfy_model::vae,comfy-parity-vae-video-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-lightricks-vae-audio-vae-audiovae-1024d260,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.lightricks.vae.audio_vae.AudioVAE@L858,54,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,bacc4bbdfda69544c61b3bc79e530a873929f639cf0059831c7e7b51098d84b8,comfy_model::vae,comfy-parity-vae-audio-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-audio-vae-sa3-sa3audiovae-637f1b5c,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.audio.vae_sa3.SA3AudioVAE@L888,55,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,20e1e77bac0e0cce7b8d11c703ce8fe907b78fc9e345b3f99593621b626eb4f3,comfy_model::vae,comfy-parity-vae-audio-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-comfy-ldm-triposplat-vae-octreegaussiandecoder-71f21635,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.comfy.ldm.triposplat.vae.OctreeGaussianDecoder@L903,56,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,30bb4ee8d0552c550fb284de4f4ee2c20fb8426f21d327493450d8cccee63b45,comfy_model::vae,comfy-parity-vae-structured-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-unbound-9e179c50,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.unbound@L914,57,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,7ae0c744d38099d04600831b3b58ebed9a369c4d75585368893eb925795f9f27,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_fail_closed,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-architecture-sd-autoencoderkl-61f06f31,vae_architecture,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.AutoencoderKL@L917,58,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,bcbb41f758eafe25453967016a8532dc4bed7081518abd54372ffcd5bf763efc,comfy_model::vae,comfy-parity-vae-image-architectures,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l503-9b4d93ce,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.selection@L503:config is None,59,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,96f8ac9af70dd4772507a30a1b81cd88b5e16458901b45815ca2fc11d4f08514,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l504-48d322ed,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L504:""decoder.mid.block_1.mix_factor"" in sd",60,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,2ec55e3530257257988d2ba6f55f5317b5b580cf2b5e91a811321532b10401f3,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l512-43630fab,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L512:""taesd_decoder.1.weight"" in sd",61,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,313a317ed34e9c0a152e0ef61f2f6da1e3e58007f3c709bd4645ac05151ce644,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l518-e78759a4,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L518:""vquantizer.codebook.weight"" in sd",62,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,404e2d7603a30519fef3e5a449cfb49e5222b6140982484b5b85490fc6448f70,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l527-8575102a,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L527:""backbone.1.0.block.0.1.num_batches_tracked"" in sd",63,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,6346cfddc115755abbbf49be7f73e656fd770a1ecf5278a3b17a6f4341588fba,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l535-1ad96396,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L535:""blocks.11.num_batches_tracked"" in sd",64,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,424874d66f094988abb1c00d7d00f32566a816f31b3638efb756c093c71360ba,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l542-f7074db0,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L542:""encoder.backbone.1.0.block.0.1.num_batches_tracked"" in sd",65,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,b88c660f2a082b89c4afb78bac69a9550a0f218e28714cd231098342b062a030,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l546-cf72d403,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L546:""decoder.conv_in.weight"" in sd",66,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,6b9d0d43cd1877845c8556e4f1181fbc7218e4065536a6adb2403af600577058,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l547-3d4531f9,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.selection@L547:sd['decoder.conv_in.weight'].shape[1] == 64,67,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,d4483ebc0bc19b02f7160a6bc56378bb844e88313f17de14de8f94323006f0e4,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l559-295b67db,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.selection@L559:sd['decoder.conv_in.weight'].shape[1] == 32 and sd['decoder.conv_in.weight'].ndim == 5,68,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,ab8586928e995f729e9b8e5a384fc0edfeb985715f40ab8f4482b155f953f454,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l603-86be7303,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,VAE.__init__.selection@L603:'post_quant_conv.weight' in sd,69,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,d910eb47f800a18ef321590e88243ff073b1a164e87c65bb972e9a61b4af8cce,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l609-82ce1c2f,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L609:""decoder.layers.1.layers.0.beta"" in sd",70,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,ad6fa0aab95ffa5d7adc60f3680924f35691b5752c35528062364f84de571dab,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
conditioning-vae-selection-sd-l636-d758fbe2,vae_selection_branch,projects/comfy/ComfyUI/comfy/sd.py,"VAE.__init__.selection@L636:""blocks.2.blocks.3.stack.5.weight"" in sd or ""decoder.blocks.2.blocks.3.stack.5.weight"" in sd or ""layers.4.layers.1.attn_block.attn.qkv.weight"" in sd or ""encoder.layers.4.layers.1.attn_block.attn.qkv.weight"" in sd",71,9c378edbcaab01d00397cc0ef1cab7d37d25fca49c707a87cde451030ac6bf42,b5c02f4d0527117cf42e0885df663aaaf4692d3da88af14ce90577bf7eb25c82,comfy_model::vae,comfy-parity-vae-domain-loader-foundation,VAL-VAE-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-VAE-001
