source_record_id,path,disposition,reason,mapped_record_ids,mapped_feature_ids,source_evidence_level
COMFY-DOCSRC-04D735148C4B,built-in-nodes/BriaRemoveVideoBackground.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-04D735148C4B; COMFY-DOC-NODE-04D735148C4B,COMFY-NODE-0026,documented-only
COMFY-DOCSRC-CAF738B856DF,built-in-nodes/BriaTransparentVideoBackground.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-CAF738B856DF; COMFY-DOC-NODE-CAF738B856DF,COMFY-NODE-0027,documented-only
COMFY-DOCSRC-B76F481BC4DB,built-in-nodes/BriaVideoGreenScreen.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-B76F481BC4DB; COMFY-DOC-NODE-B76F481BC4DB,COMFY-NODE-0028,documented-only
COMFY-DOCSRC-AA6F23CA91C4,built-in-nodes/BriaVideoReplaceBackground.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-AA6F23CA91C4; COMFY-DOC-NODE-AA6F23CA91C4,COMFY-NODE-0029,documented-only
COMFY-DOCSRC-649104DB031A,built-in-nodes/BuildJsonPromptIdeogram.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-649104DB031A; COMFY-DOC-NODE-649104DB031A,COMFY-NODE-0030,documented-only
COMFY-DOCSRC-6B79D5060ADE,built-in-nodes/ByteDance2FirstLastFrameNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-6B79D5060ADE; COMFY-DOC-NODE-6B79D5060ADE,COMFY-NODE-0031,documented-only
COMFY-DOCSRC-9578C98D9DE5,built-in-nodes/ByteDance2ReferenceNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-9578C98D9DE5; COMFY-DOC-NODE-9578C98D9DE5,COMFY-NODE-0032,documented-only
COMFY-DOCSRC-F60BB10D841C,built-in-nodes/ByteDance2TextToVideoNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-F60BB10D841C; COMFY-DOC-NODE-F60BB10D841C,COMFY-NODE-0033,documented-only
COMFY-DOCSRC-ED01A55A44AF,built-in-nodes/ByteDanceCreateImageAsset.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-ED01A55A44AF; COMFY-DOC-NODE-ED01A55A44AF,COMFY-NODE-0034,documented-only
COMFY-DOCSRC-171855444CD9,built-in-nodes/ByteDanceCreateVideoAsset.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-171855444CD9; COMFY-DOC-NODE-171855444CD9,COMFY-NODE-0035,documented-only
COMFY-DOCSRC-A2C593259D02,built-in-nodes/ByteDanceFirstLastFrameNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-A2C593259D02; COMFY-DOC-NODE-A2C593259D02,COMFY-NODE-0036,documented-only
COMFY-DOCSRC-D6480C4D76DC,built-in-nodes/ByteDanceImageEditNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-D6480C4D76DC; COMFY-DOC-NODE-D6480C4D76DC,,documented-only
COMFY-DOCSRC-C4870919B029,built-in-nodes/ByteDanceImageNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-C4870919B029; COMFY-DOC-NODE-C4870919B029,COMFY-NODE-0037,documented-only
COMFY-DOCSRC-708B751EBFEA,built-in-nodes/ByteDanceImageReferenceNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-708B751EBFEA; COMFY-DOC-NODE-708B751EBFEA,COMFY-NODE-0038,documented-only
COMFY-DOCSRC-BF2FCDC7F87F,built-in-nodes/ByteDanceImageToVideoNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-BF2FCDC7F87F; COMFY-DOC-NODE-BF2FCDC7F87F,COMFY-NODE-0039,documented-only
COMFY-DOCSRC-75152C3F8624,built-in-nodes/ByteDanceSeedAudio.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-75152C3F8624; COMFY-DOC-NODE-75152C3F8624,COMFY-NODE-0040,documented-only
COMFY-DOCSRC-3BD0E15FA214,built-in-nodes/ByteDanceSeedNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-3BD0E15FA214; COMFY-DOC-NODE-3BD0E15FA214,COMFY-NODE-0041,documented-only
COMFY-DOCSRC-D21F13F0313E,built-in-nodes/ByteDanceSeedreamNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-D21F13F0313E; COMFY-DOC-NODE-D21F13F0313E,COMFY-NODE-0042,documented-only
COMFY-DOCSRC-F7140DED40CF,built-in-nodes/ByteDanceSeedreamNodeV2.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-F7140DED40CF; COMFY-DOC-NODE-F7140DED40CF,COMFY-NODE-0043,documented-only
COMFY-DOCSRC-91B631DA9EEB,built-in-nodes/ByteDanceTextToVideoNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-91B631DA9EEB; COMFY-DOC-NODE-91B631DA9EEB,COMFY-NODE-0044,documented-only
COMFY-DOCSRC-842BCE554B99,built-in-nodes/CFGGuider.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-842BCE554B99; COMFY-DOC-NODE-842BCE554B99,COMFY-NODE-0048,documented-only
COMFY-DOCSRC-AEEE84FF70D3,built-in-nodes/CFGNorm.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-AEEE84FF70D3; COMFY-DOC-NODE-AEEE84FF70D3,COMFY-NODE-0049,documented-only
COMFY-DOCSRC-DB5B1E9B8DA3,built-in-nodes/CFGOverride.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-DB5B1E9B8DA3; COMFY-DOC-NODE-DB5B1E9B8DA3,COMFY-NODE-0050,documented-only
COMFY-DOCSRC-CFEA2FDD037A,built-in-nodes/CFGZeroStar.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-CFEA2FDD037A; COMFY-DOC-NODE-CFEA2FDD037A,COMFY-NODE-0051,documented-only
COMFY-DOCSRC-BE8230C2FBDA,built-in-nodes/CLIPAdd.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-BE8230C2FBDA; COMFY-DOC-NODE-BE8230C2FBDA,COMFY-NODE-0059,documented-only
COMFY-DOCSRC-AEBF839AD4B1,built-in-nodes/CLIPAttentionMultiply.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-AEBF839AD4B1; COMFY-DOC-NODE-AEBF839AD4B1,COMFY-NODE-0057,documented-only
COMFY-DOCSRC-01DA55E835C8,built-in-nodes/CLIPMergeAdd.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-01DA55E835C8; COMFY-DOC-NODE-01DA55E835C8,COMFY-NODE-0059,documented-only
COMFY-DOCSRC-D82A795A9EFB,built-in-nodes/CLIPMergeSubtract.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-D82A795A9EFB; COMFY-DOC-NODE-D82A795A9EFB,COMFY-NODE-0061,documented-only
COMFY-DOCSRC-4484E38966A5,built-in-nodes/CLIPSubtract.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-4484E38966A5; COMFY-DOC-NODE-4484E38966A5,COMFY-NODE-0061,documented-only
COMFY-DOCSRC-C64CBE84D859,built-in-nodes/CLIPTextEncodeControlnet.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-C64CBE84D859; COMFY-DOC-NODE-C64CBE84D859,COMFY-NODE-0065,documented-only
COMFY-DOCSRC-C3F9892E214B,built-in-nodes/CLIPTextEncodeHiDream.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-C3F9892E214B; COMFY-DOC-NODE-C3F9892E214B,COMFY-NODE-0067,documented-only
COMFY-DOCSRC-EC48094709A0,built-in-nodes/CLIPTextEncodeKandinsky5.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-EC48094709A0; COMFY-DOC-NODE-EC48094709A0,COMFY-NODE-0069,documented-only
COMFY-DOCSRC-A001F19AE514,built-in-nodes/CLIPTextEncodeLumina2.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-A001F19AE514; COMFY-DOC-NODE-A001F19AE514,COMFY-NODE-0070,documented-only
COMFY-DOCSRC-A90F5AB376EF,built-in-nodes/CLIPTextEncodePixArtAlpha.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-A90F5AB376EF; COMFY-DOC-NODE-A90F5AB376EF,COMFY-NODE-0071,documented-only
COMFY-DOCSRC-8E400FD3C9FD,built-in-nodes/CLIPTextEncodeSD3.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-8E400FD3C9FD; COMFY-DOC-NODE-8E400FD3C9FD,COMFY-NODE-0072,documented-only
COMFY-DOCSRC-D3927BE9857D,built-in-nodes/Canny.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-D3927BE9857D; COMFY-DOC-NODE-D3927BE9857D,COMFY-NODE-0045,documented-only
COMFY-DOCSRC-7F260FA04F6F,built-in-nodes/CaseConverter.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-7F260FA04F6F; COMFY-DOC-NODE-7F260FA04F6F,COMFY-NODE-0046,documented-only
COMFY-DOCSRC-560031351BE9,built-in-nodes/CenterCropImages.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-560031351BE9; COMFY-DOC-NODE-560031351BE9,COMFY-NODE-0047,documented-only
COMFY-DOCSRC-C2AC3FB6FAD4,built-in-nodes/CheckpointLoader.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-C2AC3FB6FAD4; COMFY-DOC-NODE-C2AC3FB6FAD4,COMFY-NODE-0052,documented-only
COMFY-DOCSRC-7810D5E283C2,built-in-nodes/CheckpointLoaderSimple.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-7810D5E283C2; COMFY-DOC-NODE-7810D5E283C2,COMFY-NODE-0053,documented-only
COMFY-DOCSRC-E3B837FD5A6A,built-in-nodes/CheckpointSave.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-E3B837FD5A6A; COMFY-DOC-NODE-E3B837FD5A6A,COMFY-NODE-0054,documented-only
COMFY-DOCSRC-7107D183ACB6,built-in-nodes/ChromaRadianceOptions.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-7107D183ACB6; COMFY-DOC-NODE-7107D183ACB6,COMFY-NODE-0055,documented-only
COMFY-DOCSRC-EF4C574F52AA,built-in-nodes/ClaudeNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-EF4C574F52AA; COMFY-DOC-NODE-EF4C574F52AA,COMFY-NODE-0056,documented-only
COMFY-DOCSRC-012A1673E536,built-in-nodes/ClipLoader.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-012A1673E536; COMFY-DOC-NODE-012A1673E536,COMFY-NODE-0058,documented-only
COMFY-DOCSRC-23AE10A7B454,built-in-nodes/ClipMergeSimple.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-23AE10A7B454; COMFY-DOC-NODE-23AE10A7B454,COMFY-NODE-0060,documented-only
COMFY-DOCSRC-7C98A64E0A1B,built-in-nodes/ClipSave.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-7C98A64E0A1B; COMFY-DOC-NODE-7C98A64E0A1B,COMFY-NODE-0062,documented-only
COMFY-DOCSRC-8064CB15C6D0,built-in-nodes/ClipSetLastLayer.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-8064CB15C6D0; COMFY-DOC-NODE-8064CB15C6D0,COMFY-NODE-0063,documented-only
COMFY-DOCSRC-FF2D32E05311,built-in-nodes/ClipTextEncode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-FF2D32E05311; COMFY-DOC-NODE-FF2D32E05311,COMFY-NODE-0064,documented-only
COMFY-DOCSRC-C917C074BA36,built-in-nodes/ClipTextEncodeFlux.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-C917C074BA36; COMFY-DOC-NODE-C917C074BA36,COMFY-NODE-0066,documented-only
COMFY-DOCSRC-4D105406F643,built-in-nodes/ClipTextEncodeHunyuanDit.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-4D105406F643; COMFY-DOC-NODE-4D105406F643,COMFY-NODE-0068,documented-only
COMFY-DOCSRC-7DB54D16880F,built-in-nodes/ClipTextEncodeSdxl.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-7DB54D16880F; COMFY-DOC-NODE-7DB54D16880F,COMFY-NODE-0073,documented-only
COMFY-DOCSRC-31E59DEAF45A,built-in-nodes/ClipTextEncodeSdxlRefiner.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-31E59DEAF45A; COMFY-DOC-NODE-31E59DEAF45A,COMFY-NODE-0074,documented-only
COMFY-DOCSRC-A59E86AAB041,built-in-nodes/ClipVisionEncode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-A59E86AAB041; COMFY-DOC-NODE-A59E86AAB041,COMFY-NODE-0075,documented-only
COMFY-DOCSRC-3AD7182730F1,built-in-nodes/ClipVisionLoader.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-3AD7182730F1; COMFY-DOC-NODE-3AD7182730F1,COMFY-NODE-0076,documented-only
COMFY-DOCSRC-A052EB90FDB9,built-in-nodes/ColorToRGBInt.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-A052EB90FDB9; COMFY-DOC-NODE-A052EB90FDB9,COMFY-NODE-0077,documented-only
COMFY-DOCSRC-E61F45999EB4,built-in-nodes/ColorTransfer.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-E61F45999EB4; COMFY-DOC-NODE-E61F45999EB4,COMFY-NODE-0078,documented-only
COMFY-DOCSRC-0DB4A1157A56,built-in-nodes/CombineHooks.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-0DB4A1157A56; COMFY-DOC-NODE-0DB4A1157A56,COMFY-NODE-0079,documented-only
COMFY-DOCSRC-907C41F270B0,built-in-nodes/CombineHooksEight.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-907C41F270B0; COMFY-DOC-NODE-907C41F270B0,COMFY-NODE-0081,documented-only
COMFY-DOCSRC-F0C9DD48418D,built-in-nodes/CombineHooksFour.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-F0C9DD48418D; COMFY-DOC-NODE-F0C9DD48418D,COMFY-NODE-0080,documented-only
COMFY-DOCSRC-A8D90B0B97D4,built-in-nodes/ComboOptionTestNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-A8D90B0B97D4; COMFY-DOC-NODE-A8D90B0B97D4,COMFY-NODE-INACTIVE-0004,documented-only
COMFY-DOCSRC-76EEE578B282,built-in-nodes/ComfyAndNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-76EEE578B282; COMFY-DOC-NODE-76EEE578B282,COMFY-NODE-0082,documented-only
COMFY-DOCSRC-B6D75B90691E,built-in-nodes/ComfyMathExpression.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-B6D75B90691E; COMFY-DOC-NODE-B6D75B90691E,COMFY-NODE-0083,documented-only
COMFY-DOCSRC-838DBB3DB940,built-in-nodes/ComfyNotNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-838DBB3DB940; COMFY-DOC-NODE-838DBB3DB940,COMFY-NODE-0084,documented-only
COMFY-DOCSRC-DC67112F5A9B,built-in-nodes/ComfyNumberConvert.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-DC67112F5A9B; COMFY-DOC-NODE-DC67112F5A9B,COMFY-NODE-0085,documented-only
COMFY-DOCSRC-99B89E505FAE,built-in-nodes/ComfyOrNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-99B89E505FAE; COMFY-DOC-NODE-99B89E505FAE,COMFY-NODE-0086,documented-only
COMFY-DOCSRC-17375CAC30E9,built-in-nodes/ComfySoftSwitchNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-17375CAC30E9; COMFY-DOC-NODE-17375CAC30E9,COMFY-NODE-INACTIVE-0005,documented-only
COMFY-DOCSRC-81BA58B883C9,built-in-nodes/ComfySwitchNode.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-81BA58B883C9; COMFY-DOC-NODE-81BA58B883C9,COMFY-NODE-0087,documented-only
COMFY-DOCSRC-012D2C26C501,built-in-nodes/ConditioningAverage.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-012D2C26C501; COMFY-DOC-NODE-012D2C26C501,COMFY-NODE-0088,documented-only
COMFY-DOCSRC-7B0CD35CBDD8,built-in-nodes/ConditioningCombine.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-7B0CD35CBDD8; COMFY-DOC-NODE-7B0CD35CBDD8,COMFY-NODE-0089,documented-only
COMFY-DOCSRC-1672F873D807,built-in-nodes/ConditioningConcat.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-1672F873D807; COMFY-DOC-NODE-1672F873D807,COMFY-NODE-0090,documented-only
COMFY-DOCSRC-BC25FC4A8E02,built-in-nodes/ConditioningMultiply.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-BC25FC4A8E02; COMFY-DOC-NODE-BC25FC4A8E02,COMFY-NODE-0091,documented-only
COMFY-DOCSRC-8E50CF251A4B,built-in-nodes/ConditioningSetArea.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-8E50CF251A4B; COMFY-DOC-NODE-8E50CF251A4B,COMFY-NODE-0092,documented-only
COMFY-DOCSRC-A9C01F9A9A63,built-in-nodes/ConditioningSetAreaPercentage.mdx,English built-in-node documentation,Node claim source requiring executable registry corroboration.,COMFY-DOC-A9C01F9A9A63; COMFY-DOC-NODE-A9C01F9A9A63,COMFY-NODE-0093,documented-only
