feature_id,event_name,event_kind,classification,availability,evidence_level,source_evidence,payload_evidence,consent_behavior,redaction_validation,rate_limit_dedup,provider_side_effects,derived_wire_names,notes
COMFY-DESKTOP-TELEMETRY-DD7F515DD948,comfy.desktop.telemetry.session_cap_hit,product telemetry event,telemetry volume-guard infrastructure,infrastructure-only,code-inferred,"projects/comfy/Comfy-Desktop/src/main/lib/telemetry.ts:361 [_emitWarning; _emitWarning('comfy.desktop.telemetry.session_cap_hit', {]; projects/comfy/Comfy-Desktop/src/shared/datadogMirroredEvents.ts:80 [literal-reference; 'comfy.desktop.telemetry.session_cap_hit',]","projects/comfy/Comfy-Desktop/src/main/lib/telemetry.ts:361 _emitWarning second-argument={ cap: SESSION_EVENT_CAP, last_event: event }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","Per-name limit bypassed because .error and telemetry-self events bypass layer 1; the 5,000-event per-process cap still applies.",PostHog plus Datadog RUM action mirror because the exact name is in DATADOG_MIRRORED_EVENT_NAMES; main-origin events relay with mainAlreadyCaptured=true to prevent PostHog duplication.,comfy.desktop.telemetry.session_cap_hit,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-8636C5932B55,comfy.desktop.template.download.skipped,product telemetry event,analytics event contract,active,code-inferred,"projects/comfy/Comfy-Desktop/src/renderer/src/views/ProgressModal.vue:73 [emitTelemetryAction; emitTelemetryAction('comfy.desktop.template.download.skipped', { flow: 'launch' })]",projects/comfy/Comfy-Desktop/src/renderer/src/views/ProgressModal.vue:73 emitTelemetryAction second-argument={ flow: 'launch' },"Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.template.download.skipped,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-E85DAC5420A9,comfy.desktop.template.install_confirmed,product telemetry event,analytics event contract,active,code-inferred,"projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:226 [emitTelemetryAction; emitTelemetryAction('comfy.desktop.template.install_confirmed', {]","projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:226 emitTelemetryAction second-argument={ template_id: tpl?.value ?? NO_TEMPLATE_VALUE, size_bucket: toSizeBucket((tpl?.data?.sizeBytes as number | undefined) ?? 0), has_models: templateHasModels.value, dont_show_again: dontShowTemplatePicker.value }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.template.install_confirmed,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-BA4DB51E72B1,comfy.desktop.template.picker_shown,product telemetry event,analytics event contract,active,code-inferred,"projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:206 [emitTelemetryAction; emitTelemetryAction('comfy.desktop.template.picker_shown', {]","projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:206 emitTelemetryAction second-argument={ template_count: templateOptions.value.length, has_local_install: hasLocalInstall.value, default_template_id: selections.value.bundledTemplate?.value ?? null }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.template.picker_shown,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-A19810E366AB,comfy.desktop.template.selected,product telemetry event,analytics event contract,active,code-inferred,"projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:184 [emitTelemetryAction; emitTelemetryAction('comfy.desktop.template.selected', {]","projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:184 emitTelemetryAction second-argument={ template_id: option.value, size_bucket: toSizeBucket(sizeBytes) }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.template.selected,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-990E749D552F,comfy.desktop.template.skipped,product telemetry event,analytics event contract,active,code-inferred,"projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:238 [emitTelemetryAction; emitTelemetryAction('comfy.desktop.template.skipped', {]","projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue:238 emitTelemetryAction second-argument={ had_template_selected: !!selectedTemplate.value, candidate_template_id: selectedTemplate.value?.value ?? null, dont_show_again: dontShowTemplatePicker.value }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.template.skipped,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-17E48D47D285,comfy.desktop.title_menu.item_clicked,product telemetry event,analytics event contract,active,code-inferred,"projects/comfy/Comfy-Desktop/src/main/popups/titlePopup.ts:1890 [mainTelemetry.emit; mainTelemetry.emit('comfy.desktop.title_menu.item_clicked', {]","projects/comfy/Comfy-Desktop/src/main/popups/titlePopup.ts:1890 mainTelemetry.emit second-argument={ item_id: id, menu_kind: entry.kind, parent_entry_id: entry.parentEntryId }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.title_menu.item_clicked,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-D31BAAC58252,comfy.desktop.torch_repair.detected,product telemetry event,analytics event contract,conditional,code-inferred,"projects/comfy/Comfy-Desktop/src/main/sources/standalone/torchRepair.ts:304 [telemetry.emit; telemetry.emit('comfy.desktop.torch_repair.detected', {]","projects/comfy/Comfy-Desktop/src/main/sources/standalone/torchRepair.ts:304 telemetry.emit second-argument={ variant: mismatch.variantBase, installed_version: mismatch.installedVersion, installed_tag: mismatch.installedTag || 'none', }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.torch_repair.detected,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-49DDF83C4CFB,comfy.desktop.torch_repair.failed,product telemetry event,analytics event contract,conditional,code-inferred,"projects/comfy/Comfy-Desktop/src/main/sources/standalone/torchRepair.ts:328 [telemetry.emit; telemetry.emit('comfy.desktop.torch_repair.failed', {]; projects/comfy/Comfy-Desktop/src/shared/datadogMirroredEvents.ts:70 [literal-reference; 'comfy.desktop.torch_repair.failed',]","projects/comfy/Comfy-Desktop/src/main/sources/standalone/torchRepair.ts:328 telemetry.emit second-argument={ variant: mismatch.variantBase, attempts, error_message: result.message.slice(0, 200), }","Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog plus Datadog RUM action mirror because the exact name is in DATADOG_MIRRORED_EVENT_NAMES; main-origin events relay with mainAlreadyCaptured=true to prevent PostHog duplication.,comfy.desktop.torch_repair.failed,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
COMFY-DESKTOP-TELEMETRY-23D91E9D1D8F,comfy.desktop.torch_repair.succeeded,product telemetry event,analytics event contract,conditional,code-inferred,"projects/comfy/Comfy-Desktop/src/main/sources/standalone/torchRepair.ts:322 [telemetry.emit; telemetry.emit('comfy.desktop.torch_repair.succeeded', { variant: mismatch.variantBase })]",projects/comfy/Comfy-Desktop/src/main/sources/standalone/torchRepair.ts:322 telemetry.emit second-argument={ variant: mismatch.variantBase },"Requires packaged emission, initialized PostHog client, distinct ID, and granted telemetry consent; denied or undecided states drop it before provider capture.","Every main-process string/string-array property is passed through scrubAll before PostHog capture. Renderer events are scrubbed before IPC; the bridge accepts at most 128 keys/array items, clamps ordinary strings to 2,048 characters, and permits only five named serialized-JSON fields up to 768 KiB.","At most 60 captures per event name per rolling 60 seconds and 5,000 captured events per process; later events are dropped and a bounded warning is attempted.",PostHog only; Datadog RUM rejects names absent from DATADOG_MIRRORED_EVENT_NAMES.,comfy.desktop.torch_repair.succeeded,"Static production-source inventory; source dependencies were unavailable, so no provider emission was performed."
