source_file,classification,feature_ids,primary_anchor,reason,extension,bytes
apps/desktop-ui/src/components/common/UrlInput.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-55A60858A26E,COMFY-FRONTEND-SURFACE-55A60858A26E,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-55A60858A26E. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3425
apps/desktop-ui/src/components/install/DesktopSettingsConfiguration.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-D9BCFE63B4DC,COMFY-FRONTEND-SURFACE-D9BCFE63B4DC,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-D9BCFE63B4DC. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3911
apps/desktop-ui/src/components/install/GpuPicker.stories.ts,test-only,COMFY-UI-001,COMFY-UI-001,Storybook scenario or configuration; evidence for variants and visual states.,.ts,2151
apps/desktop-ui/src/components/install/GpuPicker.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3470
apps/desktop-ui/src/components/install/GpuPicker.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-1A996B7A3EBE,COMFY-FRONTEND-SURFACE-1A996B7A3EBE,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-1A996B7A3EBE. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3329
apps/desktop-ui/src/components/install/HardwareOption.stories.ts,test-only,COMFY-UI-001,COMFY-UI-001,Storybook scenario or configuration; evidence for variants and visual states.,.ts,1500
apps/desktop-ui/src/components/install/HardwareOption.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-0F341D0A36B4,COMFY-FRONTEND-SURFACE-0F341D0A36B4,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-0F341D0A36B4. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1392
apps/desktop-ui/src/components/install/InstallFooter.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-4ED74E2C80F0,COMFY-FRONTEND-SURFACE-4ED74E2C80F0,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-4ED74E2C80F0. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2450
apps/desktop-ui/src/components/install/InstallLocationPicker.stories.ts,test-only,COMFY-UI-001,COMFY-UI-001,Storybook scenario or configuration; evidence for variants and visual states.,.ts,4300
apps/desktop-ui/src/components/install/InstallLocationPicker.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-85AF341D5F08,COMFY-FRONTEND-SURFACE-85AF341D5F08,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-85AF341D5F08. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,10339
apps/desktop-ui/src/components/install/MigrationPicker.stories.ts,test-only,COMFY-UI-001,COMFY-UI-001,Storybook scenario or configuration; evidence for variants and visual states.,.ts,1199
apps/desktop-ui/src/components/install/MigrationPicker.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,6507
apps/desktop-ui/src/components/install/MigrationPicker.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-C9F6DAB66D51,COMFY-FRONTEND-SURFACE-C9F6DAB66D51,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-C9F6DAB66D51. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3504
apps/desktop-ui/src/components/install/mirror/MirrorItem.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-09B69E93DE98,COMFY-FRONTEND-SURFACE-09B69E93DE98,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-09B69E93DE98. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3253
apps/desktop-ui/src/components/maintenance/StatusTag.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2650
apps/desktop-ui/src/components/maintenance/StatusTag.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-D9943B81E99C,COMFY-FRONTEND-SURFACE-D9943B81E99C,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-D9943B81E99C. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,776
apps/desktop-ui/src/components/maintenance/TaskCard.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2404
apps/desktop-ui/src/components/maintenance/TaskCard.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-B63590E29AE6,COMFY-FRONTEND-SURFACE-B63590E29AE6,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-B63590E29AE6. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2877
apps/desktop-ui/src/components/maintenance/TaskListItem.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2529
apps/desktop-ui/src/components/maintenance/TaskListItem.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-3F1C5AD5F9D2,COMFY-FRONTEND-SURFACE-3F1C5AD5F9D2,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-3F1C5AD5F9D2. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2433
apps/desktop-ui/src/components/maintenance/TaskListPanel.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-8F0550354651,COMFY-FRONTEND-SURFACE-8F0550354651,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-8F0550354651. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2860
apps/desktop-ui/src/components/maintenance/TaskListStatusIcon.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1237
apps/desktop-ui/src/components/maintenance/TaskListStatusIcon.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-CDB9BB56248F,COMFY-FRONTEND-SURFACE-CDB9BB56248F,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-CDB9BB56248F. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1136
apps/desktop-ui/src/components/maintenance/TerminalOutputDrawer.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-12A86916EB96,COMFY-FRONTEND-SURFACE-12A86916EB96,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-12A86916EB96. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1727
apps/desktop-ui/src/composables/bottomPanelTabs/useTerminal.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3343
apps/desktop-ui/src/composables/bottomPanelTabs/useTerminal.ts,platform-specific,COMFY-UI-001 | COMFY-FRONTMOD-C11819B45921,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.; Source-specific functional-module disposition is COMFY-FRONTMOD-C11819B45921.,.ts,2650
apps/desktop-ui/src/composables/bottomPanelTabs/useTerminalBuffer.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1548
apps/desktop-ui/src/composables/bottomPanelTabs/useTerminalBuffer.ts,platform-specific,COMFY-UI-001 | COMFY-FRONTMOD-EC0E7FE9E719,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.; Source-specific functional-module disposition is COMFY-FRONTMOD-EC0E7FE9E719.,.ts,702
apps/desktop-ui/src/constants/desktopDialogs.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1692
apps/desktop-ui/src/constants/desktopDialogs.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,2112
apps/desktop-ui/src/constants/desktopMaintenanceTasks.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2352
apps/desktop-ui/src/constants/desktopMaintenanceTasks.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,4912
apps/desktop-ui/src/constants/uvMirrors.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,936
apps/desktop-ui/src/i18n.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,6855
apps/desktop-ui/src/main.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,1143
apps/desktop-ui/src/router.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,2547
apps/desktop-ui/src/stores/maintenanceTaskStore.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,9691
apps/desktop-ui/src/stores/maintenanceTaskStore.ts,platform-specific,COMFY-UI-001 | COMFY-FRONTMOD-367D23537472,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.; Source-specific functional-module disposition is COMFY-FRONTMOD-367D23537472.,.ts,5758
apps/desktop-ui/src/test/setup.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,42
apps/desktop-ui/src/test/withSetup.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,317
apps/desktop-ui/src/types/desktop/index.d.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,0
apps/desktop-ui/src/types/desktop/maintenanceTypes.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,1933
apps/desktop-ui/src/types/global.d.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,218
apps/desktop-ui/src/types/primeVueTypes.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,208
apps/desktop-ui/src/utils/electronMirrorCheck.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1684
apps/desktop-ui/src/utils/electronMirrorCheck.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,439
apps/desktop-ui/src/utils/envUtil.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1978
apps/desktop-ui/src/utils/envUtil.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,371
apps/desktop-ui/src/utils/refUtil.test.ts,test-only,COMFY-UI-001,COMFY-UI-001,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2820
apps/desktop-ui/src/utils/refUtil.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,939
apps/desktop-ui/src/utils/validationUtil.ts,platform-specific,COMFY-UI-001,COMFY-UI-001,Production desktop installer/maintenance frontend; detailed desktop-shell audit is separate but this file is accounted for.,.ts,113
apps/desktop-ui/src/views/DesktopDialogView.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-352D6CF0887D,COMFY-FRONTEND-SURFACE-352D6CF0887D,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-352D6CF0887D. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1327
apps/desktop-ui/src/views/DesktopStartView.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-747562F80297,COMFY-FRONTEND-SURFACE-747562F80297,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-747562F80297. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,304
apps/desktop-ui/src/views/DesktopUpdateView.vue,platform-specific,COMFY-UI-001 | COMFY-FRONTEND-SURFACE-31CE041CFB6B,COMFY-FRONTEND-SURFACE-31CE041CFB6B,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-31CE041CFB6B. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2105
