feature_id,row_kind,pack,version,node_identifier,labels,cloud_disabled,source_file,line,evidence_level,target_status,parity_decision
COMFY-CLI-CQL-3168BCB98327,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SaveAndDisplayImage,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,846,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-9BD3EABACC17,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SaveWebPImage(SaveImage),WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,848,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-328B0BB24C1B,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SaveRGBAAnimatedWebP,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,850,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-A59420C955F2,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_FILM,NetworkAccess | WritesToDisk | Stateful,true,comfy_cli/cql/data/supported_nodes.yaml,852,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-E713126D9D98,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_RIFE,NetworkAccess | WritesToDisk | Stateful,true,comfy_cli/cql/data/supported_nodes.yaml,856,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-EFD33E270660,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ClipScanner,Stateful,true,comfy_cli/cql/data/supported_nodes.yaml,860,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-B1D64395E144,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_OllamaCaptioner,DisabledOnCloud | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,863,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-F743FCBA6DBE,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_HFHubModelUploader,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,866,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-418046F3E254,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_HF_Character,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,870,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-DA373D0D6556,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_HF_UploaderAbsolute,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,874,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-CC690F15FD63,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_HFDatasetDownloader,DisabledOnCloud | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,878,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-EB7027DCDC52,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Hedra_API,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,881,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-86E76E366F9E,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GoogleDriveDownloader,DisabledOnCloud | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,885,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-673F1693698C,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GoogleDriveImageDownloader,DisabledOnCloud | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,888,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-DB64BFF3875B,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GoogleCloudStorage,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,891,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-2272EB8E1ADA,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SendToDiscordWebhook,DisabledOnCloud | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,895,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-F1149922DA2D,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_KartelJobInput,DisabledOnCloud | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,898,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-1E1DD7DC8041,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_KartelJobOutput,DisabledOnCloud | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,901,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-05E83037344C,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Gemini_ImageEdit,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,904,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-ACE1AE6C10A9,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Kling_AIAvatar,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,908,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-DAEDD0BFD665,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Kontext,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,912,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-41E331CE7C87,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Pixverse,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,916,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-B7845410D026,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Pixverse_LipSync,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,920,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-753D8CA7D2DC,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Pixverse_Transition,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,924,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-D61623C42992,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_SeedVR_Upscale,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,928,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-2E0A0A40D076,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Seedance_i2v,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,932,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-310E5F0A478F,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Seedream_Edit,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,936,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-6D228A7BCD79,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Fal_Sora,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,940,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-A61A18B00CFD,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GeminiImageEditor,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,944,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-0BB78A05F738,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GeminiImageGenADV,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,948,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-215096B2A92B,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GeminiTextAPI,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,952,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-32EA3BF9E6FD,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GeminiVideoCaptioner,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,956,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-452DC55A4B65,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_PixVerseAPI,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,960,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-94F4B3AC2FCF,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_RunwayAct2,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,964,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-10156EAF2CF0,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_RunwayImageAPI,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,968,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-B81A746B866F,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_VertexGemini25FlashImage,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,972,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-3931B0746487,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Veo3VideoGen,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,976,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-E558BC8A7DCE,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Dalle3,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,980,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-B66F0DFCDF53,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GPT_Image1,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,984,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-7EC7E4EB6BF8,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GPT_Image1_ADV,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,988,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-ED13FBB89EDE,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GPT_Text,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,992,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-4C3A9989F14D,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_GPT_Vision,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,996,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-23A1B8DEAE3F,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SimpleGPTVision,DisabledOnCloud | NetworkAccess | RequiresExternalAPI,true,comfy_cli/cql/data/supported_nodes.yaml,1000,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-A0616F2CDA5C,node pack,comfyui_steudio,2.0.5,,,false,comfy_cli/cql/data/supported_nodes.yaml,1005,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-01E2E3161790,node policy,comfyui_steudio,2.0.5,Display UI,DuplicateOfCoreNode | DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1008,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-5ED84F6FCCF7,node policy,comfyui_steudio,2.0.5,Load Images into List,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,1012,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-0362C5F04D69,node pack,https://github.com/logtd/ComfyUI-Fluxtapoz@17c71bea20e932945e9c1be0586cfd4b7e51cbf6,,,,false,comfy_cli/cql/data/supported_nodes.yaml,1015,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-47E1EA1E22AC,node pack,https://github.com/lrzjason/ComfyUI-EditUtils@256a2340b161da3f814e5982ca4aa999f474df93,,,,false,comfy_cli/cql/data/supported_nodes.yaml,1019,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-A121FF27FD02,node pack,feedback-sampler,2.0.0,,,false,comfy_cli/cql/data/supported_nodes.yaml,1022,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-D37491149FBC,node pack,vewd,1.7.2,,,false,comfy_cli/cql/data/supported_nodes.yaml,1025,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-28DF716C4DDA,node pack,comfyui-workflow-prettier,1.0.5,,,false,comfy_cli/cql/data/supported_nodes.yaml,1028,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-762A95D707C9,node pack,https://github.com/Lightricks/ComfyUI-LTXVideo@531512f7286963dc7aff1fd8bf5556e95eae03af,,,,false,comfy_cli/cql/data/supported_nodes.yaml,1032,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-989F72CE73B1,node policy,https://github.com/Lightricks/ComfyUI-LTXVideo@531512f7286963dc7aff1fd8bf5556e95eae03af,,GemmaAPITextEncode,RequiresExternalAPI | NetworkAccess,true,comfy_cli/cql/data/supported_nodes.yaml,1035,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-96A6491FD182,node policy,https://github.com/Lightricks/ComfyUI-LTXVideo@531512f7286963dc7aff1fd8bf5556e95eae03af,,LTXVSaveConditioning,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,1038,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-15DBCDAB11A6,node pack,https://github.com/yuvraj108c/ComfyUI-Upscaler-Tensorrt@dfc266538368e4c9a03a296917716a214517ccb5,,,,false,comfy_cli/cql/data/supported_nodes.yaml,1041,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-0409DA7E8B1E,node pack,comfyui-layerdiffuse,1.0.4,,,false,comfy_cli/cql/data/supported_nodes.yaml,1045,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-F49134A0C1C4,node policy,comfyui-layerdiffuse,1.0.4,LayeredDiffusionJointApply,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1050,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-867E48F89C52,node policy,comfyui-layerdiffuse,1.0.4,LayeredDiffusionCondJointApply,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1052,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-2DAA7C5293F6,node pack,comfyui-itools,0.6.8,,,false,comfy_cli/cql/data/supported_nodes.yaml,1055,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-86B1F37D9A58,node policy,comfyui-itools,0.6.8,iToolsPromptLoader,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,1059,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-A7ED6F3CA490,node policy,comfyui-itools,0.6.8,iToolsPromptSaver,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,1061,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-43F5EABF5491,node policy,comfyui-itools,0.6.8,iToolsLoadImages,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,1063,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-11F63D35E93A,node policy,comfyui-itools,0.6.8,iToolsLoadRandomImage,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,1065,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-C9C91F2C43CE,node policy,comfyui-itools,0.6.8,iToolsPaintNode,HasCustomEndpoints | DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1067,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-3D27754AB2BA,node policy,comfyui-itools,0.6.8,iToolsCropImage,HasCustomEndpoints,true,comfy_cli/cql/data/supported_nodes.yaml,1070,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-9318BD6A15A9,node policy,comfyui-itools,0.6.8,iToolsPromptStyler,HasCustomEndpoints | DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1072,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-25D3229E67E8,node policy,comfyui-itools,0.6.8,iToolsPromptStylerExtra,HasCustomEndpoints | DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1075,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-7276753E1A93,node pack,https://github.com/Liquid-XO/ComfyUI_SchemaNodes@8e5676d89f046e8c28cbe7f2548f4abdaf86ca35,,,,false,comfy_cli/cql/data/supported_nodes.yaml,1082,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-4EC0897621B6,node pack,comfyui-ic-light-native,1.0.1,,,false,comfy_cli/cql/data/supported_nodes.yaml,1086,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-C563410517FC,node pack,comfyui_nvidia_rtx_nodes,0.1.2,,,false,comfy_cli/cql/data/supported_nodes.yaml,1089,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-D8C96FA6BDF7,node pack,https://github.com/kijai/ComfyUI-GIMM-VFI@4c9a3123762af85e7c796e41737da0b70c75d72d,,,,false,comfy_cli/cql/data/supported_nodes.yaml,1092,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-28A6E9F7892F,node pack,wanvaceadvanced,1.4.0,,,false,comfy_cli/cql/data/supported_nodes.yaml,1095,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-3C0FDB213573,node policy,wanvaceadvanced,1.4.0,WanVacePhantomDual,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1098,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-1722B58F0B0A,node policy,wanvaceadvanced,1.4.0,WanVacePhantomExperimental,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,1100,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-C9F127325D17,node pack,comfyui-systms-facecomposite,1.0.0,,,false,comfy_cli/cql/data/supported_nodes.yaml,1103,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-5F7DB419815E,node pack,comfyui-bfsnodes,1.0.0,,,false,comfy_cli/cql/data/supported_nodes.yaml,1106,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
