surface,member,interface,consumer,feature_id,source,contract,trust_boundary,evidence_level,source_signature,signature_confidence,unresolved_schema
window.api,showDownloadInFolder,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-136,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1329,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1329 (source) => L1329: showDownloadInFolder(savePath: string): Promise<void>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.showDownloadInFolder does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1329 (source) => L1329: showDownloadInFolder(savePath: string): Promise<void>,typed-static-signature,"The static declaration for window.api.showDownloadInFolder does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,getDownloadThumbnail,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-142,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1332,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1332 (source) => L1332: getDownloadThumbnail(savePath: string): Promise<string | null>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.getDownloadThumbnail does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1332 (source) => L1332: getDownloadThumbnail(savePath: string): Promise<string | null>,typed-static-signature,"The static declaration for window.api.getDownloadThumbnail does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,onAdoptPrompt,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1337,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1337 (source) => L1337: onAdoptPrompt(callback: (request: AdoptPromptRequest) => void): Unsubscribe; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.onAdoptPrompt does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1337 (source) => L1337: onAdoptPrompt(callback: (request: AdoptPromptRequest) => void): Unsubscribe,typed-static-signature,"The static declaration for window.api.onAdoptPrompt does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,ackAdoptPrompt,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1338,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1338 (source) => L1338: ackAdoptPrompt(payload: AdoptPromptAck): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.ackAdoptPrompt does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1338 (source) => L1338: ackAdoptPrompt(payload: AdoptPromptAck): void,typed-static-signature,"The static declaration for window.api.ackAdoptPrompt does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,respondAdoptPrompt,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1339,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1339 (source) => L1339: respondAdoptPrompt(payload: AdoptPromptResponse): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.respondAdoptPrompt does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1339 (source) => L1339: respondAdoptPrompt(payload: AdoptPromptResponse): void,typed-static-signature,"The static declaration for window.api.respondAdoptPrompt does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,onInstallProgress,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-022,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1342,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1342 (source) => L1342: onInstallProgress(callback: (data: ProgressData) => void): Unsubscribe; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.onInstallProgress does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1342 (source) => L1342: onInstallProgress(callback: (data: ProgressData) => void): Unsubscribe,typed-static-signature,"The static declaration for window.api.onInstallProgress does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,onComfyOutput,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1343,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1343 (source) => L1343: onComfyOutput(callback: (data: ComfyOutputData) => void): Unsubscribe; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.onComfyOutput does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1343 (source) => L1343: onComfyOutput(callback: (data: ComfyOutputData) => void): Unsubscribe,typed-static-signature,"The static declaration for window.api.onComfyOutput does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,onComfyExited,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-099,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1344,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1344 (source) => L1344: onComfyExited(callback: (data: ComfyExitedData) => void): Unsubscribe; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.onComfyExited does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1344 (source) => L1344: onComfyExited(callback: (data: ComfyExitedData) => void): Unsubscribe,typed-static-signature,"The static declaration for window.api.onComfyExited does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,onInstanceCrashed,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-099,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1348,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1348 (source) => L1348: onInstanceCrashed(callback: (data: ComfyExitedData) => void): Unsubscribe; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.onInstanceCrashed does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1348 (source) => L1348: onInstanceCrashed(callback: (data: ComfyExitedData) => void): Unsubscribe,typed-static-signature,"The static declaration for window.api.onInstanceCrashed does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.api,onTerminalOutput,ElectronApi,panel/chooser renderer,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1349,"Exact source signature: projects/comfy/Comfy-Desktop/src/types/ipc.ts:1349 (source) => L1349: onTerminalOutput( | L1350: callback: (data: { installationId: string; data: string }) => void | L1351: ): Unsubscribe; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.api.onTerminalOutput does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/types/ipc.ts:1349 (source) => L1349: onTerminalOutput( | L1350: callback: (data: { installationId: string; data: string }) => void | L1351: ): Unsubscribe,typed-static-signature,"The static declaration for window.api.onTerminalOutput does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
