feature_id,command_id,command_path,scope,name,kind,flags,annotation,value_type,nullable,value_arity,cardinality,repeatable,choices,constraints,boolean_forms,default,default_source,required,hidden,envvar,help,source_file,line,type_evidence,evidence_level,target_status,parity_decision
COMFY-CLI-PARAM-9097097B88D1,COMFY-CLI-CMD-557E7D952F82,comfy standalone,command,pack_wheels,option,--pack-wheels,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Pack requirement wheels in archive when creating standalone bundle,comfy_cli/cmdline.py,1528,static source annotation,code-inferred,conflicting,Replace with native Rust runtime/plugin lifecycle; production must never spawn Python or cm-cli.
COMFY-CLI-PARAM-B142AB0CD34B,COMFY-CLI-CMD-557E7D952F82,comfy standalone,command,platform,option,--platform,constants.OS | None,enum,true,1,0..1 values,false,windows | macos | linux,{},,,None,false,false,,Create standalone Python for specified platform,comfy_cli/cmdline.py,1535,static source annotation; Enum values from projects/comfy/comfy-cli/comfy_cli/constants.py:5,code-inferred,conflicting,Replace with native Rust runtime/plugin lifecycle; production must never spawn Python or cm-cli.
COMFY-CLI-PARAM-9611D319B1BD,COMFY-CLI-CMD-557E7D952F82,comfy standalone,command,proc,option,--proc,constants.PROC | None,enum,true,1,0..1 values,false,x86_64 | arm,{},,,None,false,false,,Create standalone Python for specified processor,comfy_cli/cmdline.py,1542,static source annotation; Enum values from projects/comfy/comfy-cli/comfy_cli/constants.py:11,code-inferred,conflicting,Replace with native Rust runtime/plugin lifecycle; production must never spawn Python or cm-cli.
COMFY-CLI-PARAM-3A3D2942D21C,COMFY-CLI-CMD-557E7D952F82,comfy standalone,command,rehydrate,option,--rehydrate,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Create standalone Python for CPU,comfy_cli/cmdline.py,1549,static source annotation,code-inferred,conflicting,Replace with native Rust runtime/plugin lifecycle; production must never spawn Python or cm-cli.
COMFY-CLI-PARAM-B1583F37C76F,COMFY-CLI-CMD-7AF6D68A98BB,comfy templates fetch,command,gallery_path,option,--gallery,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Path to a local index.json (skips the cache + fetch).,comfy_cli/command/templates.py,434,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-EB19EF37CD09,COMFY-CLI-CMD-7AF6D68A98BB,comfy templates fetch,command,name,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Template name (matches `comfy templates ls` rows).,comfy_cli/command/templates.py,429,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-0E35E443B406,COMFY-CLI-CMD-7AF6D68A98BB,comfy templates fetch,command,out,option,--out | -o,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Write to this file instead of stdout.,comfy_cli/command/templates.py,430,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-AC46CE9AC228,COMFY-CLI-CMD-7AF6D68A98BB,comfy templates fetch,command,refresh,option,--refresh,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Re-fetch the gallery index from GitHub before resolving.,comfy_cli/command/templates.py,438,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-220F417A9B5E,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,category,option,--category,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"Exact category title (e.g. 'Image', 'Video').",comfy_cli/command/templates.py,200,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-56C5ECA0E5D9,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,gallery_path,option,--gallery,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Path to a local templates/index.json (skips the cache + fetch).,comfy_cli/command/templates.py,233,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-84A98B72D8DE,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,limit,option,--limit,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,Cap output to N rows.,comfy_cli/command/templates.py,229,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-8DDE61591859,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,model,option,--model,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Model name substring (e.g. 'Flux').,comfy_cli/command/templates.py,208,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-6BE950559AF5,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,name_sub,option,--name,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Substring match on template name.,comfy_cli/command/templates.py,216,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-8A152B1C668E,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,provider,option,--provider,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"Provider substring (e.g. 'Kling', 'Black Forest Labs').",comfy_cli/command/templates.py,212,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-E065E94188DB,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,query,option,--query | -q,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,A CQL grammar query (e.g. 'templates type video | sort name | limit 5'). Bypasses the flag filters.,comfy_cli/command/templates.py,220,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-85929AB9BAB4,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,refresh,option,--refresh,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Re-fetch index.json from GitHub before listing.,comfy_cli/command/templates.py,241,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-CA3117D88F71,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,tag,option,--tag,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"Tag (case-insensitive exact match, e.g. 'API').",comfy_cli/command/templates.py,204,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-17AFFB7DED64,COMFY-CLI-CMD-899FF535A207,comfy templates ls,command,type_,option,--type,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"Output kind: image, video, audio, 3d.",comfy_cli/command/templates.py,196,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-6D87B5A172F8,COMFY-CLI-CMD-5336FA460FC1,comfy templates show,command,gallery_path,option,--gallery,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Path to a local index.json.,comfy_cli/command/templates.py,339,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-201666771E6F,COMFY-CLI-CMD-5336FA460FC1,comfy templates show,command,name,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Template name (e.g. 'image_flux2').,comfy_cli/command/templates.py,338,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-5CDB42BE08F3,COMFY-CLI-CMD-5336FA460FC1,comfy templates show,command,refresh,option,--refresh,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Re-fetch from GitHub before showing.,comfy_cli/command/templates.py,343,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-677249B9331E,COMFY-CLI-CMD-687A23DF55A4,comfy update,command,target,argument,,str,string,false,1,0..1 values,false,,"{""autocompletion"": ""utils.create_choice_completer(['all', 'comfy', 'cli'])""}",,comfy,'comfy',false,false,,[all|comfy|cli],comfy_cli/cmdline.py,614,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-9DB277E59214,COMFY-CLI-CMD-A411BFC1ADF4,comfy upload,command,files,argument,,list[str],string,false,variadic,1..* values,true,,{},,,<required>,true,false,,Local file paths to upload.,comfy_cli/cmdline.py,961,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-34D404D5DA53,COMFY-CLI-CMD-A411BFC1ADF4,comfy upload,command,overwrite,option,--overwrite/--no-overwrite,bool,boolean,false,0,0..1 flag occurrences,false,,{},--overwrite | --no-overwrite,true,True,false,false,,Overwrite existing files on the server.,comfy_cli/cmdline.py,966,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-00767209C07C,COMFY-CLI-CMD-A411BFC1ADF4,comfy upload,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Routing target: 'local' or 'cloud'.,comfy_cli/cmdline.py,962,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D6856603B102,COMFY-CLI-CMD-EA2EDDF5406A,comfy validate,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,ComfyUI host (default 127.0.0.1).,comfy_cli/cmdline.py,868,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-C61CFB0A4ADB,COMFY-CLI-CMD-EA2EDDF5406A,comfy validate,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Path to a saved object_info JSON (offline mode).,comfy_cli/cmdline.py,876,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-C4B02AD12E50,COMFY-CLI-CMD-EA2EDDF5406A,comfy validate,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,ComfyUI port (default 8188).,comfy_cli/cmdline.py,872,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-98611816C0F4,COMFY-CLI-CMD-EA2EDDF5406A,comfy validate,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Routing target for object_info: 'local' or 'cloud'.,comfy_cli/cmdline.py,864,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-5D544495FE07,COMFY-CLI-CMD-EA2EDDF5406A,comfy validate,command,workflow,option,--workflow,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Path to the API-format workflow JSON file.,comfy_cli/cmdline.py,860,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-26729B7673C6,COMFY-CLI-CMD-6A89790B1CAF,comfy workflow compose,command,blueprint,argument,,Path,path,false,1,1 value,false,,{},,,<required>,true,false,,Blueprint YAML file.,comfy_cli/command/workflow_fragments.py,46,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-38A2C73403A0,COMFY-CLI-CMD-6A89790B1CAF,comfy workflow compose,command,lib,option,--lib,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Fragment library directory. Defaults to ./fragments,comfy_cli/command/workflow_fragments.py,53,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-6B5752F35108,COMFY-CLI-CMD-6A89790B1CAF,comfy workflow compose,command,out,option,--out | -o,Path | None,path,true,1,0..1 values,false,,{},,,None,false,false,,Output workflow JSON path. Defaults to <blueprint>.compiled.json,comfy_cli/command/workflow_fragments.py,47,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-C6F4C088ED0F,COMFY-CLI-CMD-F3383A93A6AC,comfy workflow decompose,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Comfy server host.,comfy_cli/command/workflow_fragments.py,241,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-E81A6832CD68,COMFY-CLI-CMD-F3383A93A6AC,comfy workflow decompose,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Offline object_info.json (needed to convert frontend format).,comfy_cli/command/workflow_fragments.py,235,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-43BDF55F01AC,COMFY-CLI-CMD-F3383A93A6AC,comfy workflow decompose,command,lib,option,--lib,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Fragment library directory. Defaults to ./fragments,comfy_cli/command/workflow_fragments.py,231,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-865976FBD808,COMFY-CLI-CMD-F3383A93A6AC,comfy workflow decompose,command,name,option,--name,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Fragment name. Defaults to the workflow file stem.,comfy_cli/command/workflow_fragments.py,223,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-7869D61C13E1,COMFY-CLI-CMD-F3383A93A6AC,comfy workflow decompose,command,out,option,--out | -o,Path | None,path,true,1,0..1 values,false,,{},,,None,false,false,,Output path. Defaults to <lib>/<name>.json,comfy_cli/command/workflow_fragments.py,227,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D36DA5567CCB,COMFY-CLI-CMD-F3383A93A6AC,comfy workflow decompose,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,Comfy server port.,comfy_cli/command/workflow_fragments.py,242,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-5B61649043BB,COMFY-CLI-CMD-F3383A93A6AC,comfy workflow decompose,command,workflow,argument,,Path,path,false,1,1 value,false,,{},,,<required>,true,false,,"Workflow JSON to project — API format, or frontend (UI) format.",comfy_cli/command/workflow_fragments.py,222,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D0691B5451CC,COMFY-CLI-CMD-73CE11F8C80F,comfy workflow delete,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,1126,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-7E8E79469BF8,COMFY-CLI-CMD-73CE11F8C80F,comfy workflow delete,command,workflow_id,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,"Workflow id to delete: cloud UUID, or local path under workflows/ (e.g. flux.json).",comfy_cli/command/workflow.py,1122,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-8EB3006703C4,COMFY-CLI-CMD-DAA4CD510B4C,comfy workflow fragment ls,command,lib,option,--lib,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Library dir. Defaults to ./fragments,comfy_cli/command/workflow_fragments.py,349,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-627F4278B3DA,COMFY-CLI-CMD-CC26004346FB,comfy workflow fragment show,command,fragment,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Fragment name (looked up in --lib) or path to .json.,comfy_cli/command/workflow_fragments.py,406,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-CF9A21EF2F6F,COMFY-CLI-CMD-CC26004346FB,comfy workflow fragment show,command,lib,option,--lib,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Library dir. Defaults to ./fragments,comfy_cli/command/workflow_fragments.py,407,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-41BAD7A7A540,COMFY-CLI-CMD-F0B4EF4496B8,comfy workflow fragment validate,command,fragment,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Fragment name (looked up in --lib) or path to .json.,comfy_cli/command/workflow_fragments.py,459,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-1E8C8B43462A,COMFY-CLI-CMD-F0B4EF4496B8,comfy workflow fragment validate,command,lib,option,--lib,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Library dir. Defaults to ./fragments,comfy_cli/command/workflow_fragments.py,460,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-B2546FC380E2,COMFY-CLI-CMD-58BE2604E2D0,comfy workflow get,command,out,option,--out | -o,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Write JSON to this file instead of stdout.,comfy_cli/command/workflow.py,988,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-60B106273C20,COMFY-CLI-CMD-58BE2604E2D0,comfy workflow get,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,992,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D917165BC2A7,COMFY-CLI-CMD-58BE2604E2D0,comfy workflow get,command,workflow_id,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,"Workflow id: cloud UUID, or local path under workflows/ (e.g. flux.json).",comfy_cli/command/workflow.py,984,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D87E53439CFC,COMFY-CLI-CMD-A1CC17F932B8,comfy workflow list,command,limit,option,--limit,int,integer,false,1,0..1 values,false,,{},,20,20,false,false,,Cap rows returned (max 100).,comfy_cli/command/workflow.py,893,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-E05CAE1172D6,COMFY-CLI-CMD-A1CC17F932B8,comfy workflow list,command,name,option,--name,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Case-insensitive substring match on workflow name.,comfy_cli/command/workflow.py,889,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-378D20152F1B,COMFY-CLI-CMD-A1CC17F932B8,comfy workflow list,command,order,option,--order,str,string,false,1,0..1 values,false,,{},,desc,'desc',false,false,,Sort direction: asc | desc.,comfy_cli/command/workflow.py,898,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-6C1116978124,COMFY-CLI-CMD-A1CC17F932B8,comfy workflow list,command,sort,option,--sort,str,string,false,1,0..1 values,false,,{},,create_time,'create_time',false,false,,Sort field: create_time | update_time | name.,comfy_cli/command/workflow.py,894,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-3894EA1FBA7C,COMFY-CLI-CMD-A1CC17F932B8,comfy workflow list,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,902,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-E2392514F750,COMFY-CLI-CMD-E47F1FD666C5,comfy workflow save,command,description,option,--description,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Optional description (cloud only; ignored on local).,comfy_cli/command/workflow.py,1060,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-50E98CF60603,COMFY-CLI-CMD-E47F1FD666C5,comfy workflow save,command,name,option,--name,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Cloud: display name. Local: filename under workflows/ ('.json' appended if absent).,comfy_cli/command/workflow.py,1054,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-09146DD0FCF6,COMFY-CLI-CMD-E47F1FD666C5,comfy workflow save,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,1064,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-B2085DD6D257,COMFY-CLI-CMD-E47F1FD666C5,comfy workflow save,command,workflow_file,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Path to a workflow JSON file.,comfy_cli/command/workflow.py,1053,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-8AEE7FF0A612,COMFY-CLI-CMD-78E739672C50,comfy workflow set-slot,command,file,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Frontend-format workflow JSON.,comfy_cli/command/workflow.py,233,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-306639F608A9,COMFY-CLI-CMD-78E739672C50,comfy workflow set-slot,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,244,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-B77BEFF195D8,COMFY-CLI-CMD-78E739672C50,comfy workflow set-slot,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,243,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-C66AFA889CBB,COMFY-CLI-CMD-78E739672C50,comfy workflow set-slot,command,overrides,argument,,list[str],string,false,variadic,1..* values,true,,"{""metavar"": ""'ADDR=VALUE...'""}",,,<required>,true,false,,One or more ADDR=VALUE pairs.,comfy_cli/command/workflow.py,234,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-832957AF1E75,COMFY-CLI-CMD-78E739672C50,comfy workflow set-slot,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,245,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-E5A85064FF89,COMFY-CLI-CMD-78E739672C50,comfy workflow set-slot,command,stdout,option,--stdout/--in-place,bool,boolean,false,0,0..1 flag occurrences,false,,{},--stdout | --in-place,false,False,false,false,,Print the result to stdout instead of writing back to <file>.,comfy_cli/command/workflow.py,235,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-2682388AFD70,COMFY-CLI-CMD-4742AFC0FB69,comfy workflow slots,command,file,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Frontend-format workflow JSON.,comfy_cli/command/workflow.py,163,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-EE403114F6E4,COMFY-CLI-CMD-4742AFC0FB69,comfy workflow slots,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,168,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-7E2D369A84EE,COMFY-CLI-CMD-4742AFC0FB69,comfy workflow slots,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Path to a saved object_info JSON (offline).,comfy_cli/command/workflow.py,164,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-02B1EC411846,COMFY-CLI-CMD-4742AFC0FB69,comfy workflow slots,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,169,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-A40D2EF2732E,COMFY-CLI-CMD-4742AFC0FB69,comfy workflow slots,command,template_id,option,--id,str,string,false,1,0..1 values,false,,{},,,'',false,false,,Template ID label; cosmetic only — defaults to the filename.,comfy_cli/command/workflow.py,170,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-A17AD313D8F6,COMFY-CLI-CMD-EF6E4E653866,comfy workflow vary,command,file,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Frontend-format workflow JSON.,comfy_cli/command/workflow.py,308,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D7A33CB9E8D9,COMFY-CLI-CMD-EF6E4E653866,comfy workflow vary,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,317,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-EC73A650CA71,COMFY-CLI-CMD-EF6E4E653866,comfy workflow vary,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,316,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-CB676BB9C6B1,COMFY-CLI-CMD-EF6E4E653866,comfy workflow vary,command,out_dir,option,--out-dir,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"If set, write each variation to <out-dir>/<stem>_<N>.json. Otherwise emit NDJSON to stdout.",comfy_cli/command/workflow.py,319,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-1C499224BB77,COMFY-CLI-CMD-EF6E4E653866,comfy workflow vary,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/workflow.py,318,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-F9CCFD60C241,COMFY-CLI-CMD-EF6E4E653866,comfy workflow vary,command,slot,option,--slot,list[str],string,false,1 per occurrence,1..* values,true,,{},,,<required>,true,false,,"ADDR='[v1,v2,...]' — repeat per slot. Lists are zipped, so all --slot args must have the same length.",comfy_cli/command/workflow.py,309,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
